order	family	genus	scientificName	decimalLatitude	decimalLongitude	SITECODE	SITENAME	RELEASE_DA	MS	SITETYPE	INSPIRE_ID	PER.x	Code_18	Remark	Area_Ha	ID	GRID_CODE	LABEL1	LABEL2	LABEL3	RGB	hex	PER.y	elevation	hilda_transition	hilda_2018	hilda_1998	hilda_transition.1	hilda_2018.1	hilda_1998.1
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.0724	25.4508	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1329.0936279296875	33	33	33	33	33	33
Orthoptera	Gryllidae	Gryllomorpha	Gryllomorpha cretensis	35.0724	25.4508	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1329.0936279296875	33	33	33	33	33	33
Coleoptera	Carabidae	Zabrus	Zabrus oertzeni creticus	35.0724	25.4508	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1329.0936279296875	33	33	33	33	33	33
Coleoptera	Carabidae	Carabus	Carabus banoni	35.0725	25.4491	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1349.3070068359375	33	33	33	33	33	33
Orthoptera	Gryllidae	Gryllomorpha	Gryllomorpha cretensis	35.0725	25.4491	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1349.3070068359375	33	33	33	33	33	33
Coleoptera	Carabidae	Tapinopterus	Tapinopterus marani marani	35.0725	25.4491	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1349.3070068359375	33	33	33	33	33	33
Coleoptera	Carabidae	Zabrus	Zabrus oertzeni creticus	35.0725	25.4491	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1349.3070068359375	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.0725	25.4491	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1349.3070068359375	33	33	33	33	33	33
Orthoptera	Gryllidae	Ovaliptila	Ovaliptila lindbergi	35.0725	25.4491	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1349.3070068359375	33	33	33	33	33	33
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.0725	25.4491	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1349.3070068359375	33	33	33	33	33	33
Orthoptera	Rhaphidophoridae	Troglophilus	Troglophilus spinulosus	35.0725	25.4491	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1349.3070068359375	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.0735	25.4558	GR4310006	DIKTI: OMALOS VIANNOU (SYMI - OMALOS)	2021-12-14	GR	B	NA	ะ. สัวิวำ	321	NA	349.64453309993274	EU_658416	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	1325.4599609375	33	33	33	33	33	33
Chilopoda	Lithobiidae	Lithobius	Lithobius creticus	35.0766	24.9922	NA	NA	NA	NA	NA	NA	NA	231	NA	131.4523711049966	EU_639843	18	Agricultural areas	Pastures	Pastures	230-230-077	#E6E64D	ะ. สัวิวำ	283.6835632324219	23	33	22	23	33	22
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.0766	24.9922	NA	NA	NA	NA	NA	NA	NA	231	NA	131.4523711049966	EU_639843	18	Agricultural areas	Pastures	Pastures	230-230-077	#E6E64D	ะ. สัวิวำ	283.6835632324219	23	33	22	23	33	22
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.0766	24.9922	NA	NA	NA	NA	NA	NA	NA	231	NA	131.4523711049966	EU_639843	18	Agricultural areas	Pastures	Pastures	230-230-077	#E6E64D	ะ. สัวิวำ	283.6835632324219	23	33	22	23	33	22
Coleoptera	Carabidae	Carabus	Carabus banoni	35.0766	24.9922	NA	NA	NA	NA	NA	NA	NA	231	NA	131.4523711049966	EU_639843	18	Agricultural areas	Pastures	Pastures	230-230-077	#E6E64D	ะ. สัวิวำ	283.6835632324219	23	33	22	23	33	22
Orthoptera	Gryllidae	Gryllomorpha	Gryllomorpha cretensis	35.0766	24.9922	NA	NA	NA	NA	NA	NA	NA	231	NA	131.4523711049966	EU_639843	18	Agricultural areas	Pastures	Pastures	230-230-077	#E6E64D	ะ. สัวิวำ	283.6835632324219	23	33	22	23	33	22
Coleoptera	Tenebrionidae	Dailognatha	Dailognatha cylindritarsis	35.0798	25.5843	NA	NA	NA	NA	NA	NA	NA	223	NA	2275.5901118248244	EU_637354	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	577.46575927734375	23	33	22	23	33	22
Coleoptera	Tenebrionidae	Dailognatha	Dailognatha quadricollis rugata	35.08	25.8755	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1441.056640625	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Eupholidoptera	Eupholidoptera mariannae	35.08	25.8755	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1441.056640625	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.08	25.8755	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1441.056640625	33	33	33	33	33	33
Orthoptera	Rhaphidophoridae	Troglophilus	Troglophilus spinulosus	35.08	25.8755	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1441.056640625	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.0826	25.8807	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1302.9000244140625	33	33	33	33	33	33
Orthoptera	Gryllidae	Gryllomorpha	Gryllomorpha cretensis	35.0826	25.8807	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1302.9000244140625	33	33	33	33	33	33
Orthoptera	Gryllidae	Ovaliptila	Ovaliptila lindbergi	35.0826	25.8807	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1302.9000244140625	33	33	33	33	33	33
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.0826	25.8807	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1302.9000244140625	33	33	33	33	33	33
Orthoptera	Rhaphidophoridae	Troglophilus	Troglophilus spinulosus	35.0826	25.8807	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1302.9000244140625	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.0829	25.8768	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	1332.0399169921875	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus puncticollis	35.0845	25.8372	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	324	NA	211.33098372991373	EU_671631	29	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Transitional woodland-shrub	166-242-000	#A6F200	ะ. สัวิวำ	446.8363952636719	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus puncticollis	35.0867	25.8329	NA	NA	NA	NA	NA	NA	NA	243	NA	39.75332253999617	EU_651463	21	Agricultural areas	Heterogeneous agricultural areas	Land principally occupied by agriculture, with significant areas of natural vegetation	230-204-077	#E6CC4D	ะ. สัวิวำ	141.13597106933594	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Eupholidoptera	Eupholidoptera astyla	35.0867	25.8329	NA	NA	NA	NA	NA	NA	NA	243	NA	39.75332253999617	EU_651463	21	Agricultural areas	Heterogeneous agricultural areas	Land principally occupied by agriculture, with significant areas of natural vegetation	230-204-077	#E6CC4D	ะ. สัวิวำ	141.13597106933594	33	33	33	33	33	33
Orthoptera	Phaneropteridae	Poecilimon	Poecilimon cretensis	35.0867	25.8329	NA	NA	NA	NA	NA	NA	NA	243	NA	39.75332253999617	EU_651463	21	Agricultural areas	Heterogeneous agricultural areas	Land principally occupied by agriculture, with significant areas of natural vegetation	230-204-077	#E6CC4D	ะ. สัวิวำ	141.13597106933594	33	33	33	33	33	33
Orthoptera	Gryllidae	Gryllomorpha	Gryllomorpha cretensis	35.0867	25.8329	NA	NA	NA	NA	NA	NA	NA	243	NA	39.75332253999617	EU_651463	21	Agricultural areas	Heterogeneous agricultural areas	Land principally occupied by agriculture, with significant areas of natural vegetation	230-204-077	#E6CC4D	ะ. สัวิวำ	141.13597106933594	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Rhacocleis	Rhacocleis derrai	35.0867	25.8329	NA	NA	NA	NA	NA	NA	NA	243	NA	39.75332253999617	EU_651463	21	Agricultural areas	Heterogeneous agricultural areas	Land principally occupied by agriculture, with significant areas of natural vegetation	230-204-077	#E6CC4D	ะ. สัวิวำ	141.13597106933594	33	33	33	33	33	33
Coleoptera	Carabidae	Carabus	Carabus banoni	35.0867	25.8329	NA	NA	NA	NA	NA	NA	NA	243	NA	39.75332253999617	EU_651463	21	Agricultural areas	Heterogeneous agricultural areas	Land principally occupied by agriculture, with significant areas of natural vegetation	230-204-077	#E6CC4D	ะ. สัวิวำ	141.13597106933594	33	33	33	33	33	33
Coleoptera	Carabidae	Platyderus	Platyderus jedlickai	35.0867	25.8329	NA	NA	NA	NA	NA	NA	NA	243	NA	39.75332253999617	EU_651463	21	Agricultural areas	Heterogeneous agricultural areas	Land principally occupied by agriculture, with significant areas of natural vegetation	230-204-077	#E6CC4D	ะ. สัวิวำ	141.13597106933594	33	33	33	33	33	33
Orthoptera	Pamphagidae	Orchamus	Orchamus raulinii	35.0892	25.8668	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	221	NA	34.49321988495398	EU_636417	15	Agricultural areas	Permanent crops	Vineyards	230-128-000	#E68000	ะ. สัวิวำ	917.61114501953125	44	44	44	44	44	44
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.0892	25.8668	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	221	NA	34.49321988495398	EU_636417	15	Agricultural areas	Permanent crops	Vineyards	230-128-000	#E68000	ะ. สัวิวำ	917.61114501953125	44	44	44	44	44	44
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.0924	25.8946	GR4320005	OROS THRYPTIS KAI GYRO PERIOCHI	2021-12-14	GR	B	NA	ะ. สัวิวำ	323	NA	1379.968163230135	EU_662381	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	875.33441162109375	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dailognatha	Dailognatha cylindritarsis	35.0929	25.59	NA	NA	NA	NA	NA	NA	NA	223	NA	2275.5901118248244	EU_637354	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	832.4547119140625	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Raiboscelis	Raiboscelis corvinus corvinus	35.0929	25.59	NA	NA	NA	NA	NA	NA	NA	223	NA	2275.5901118248244	EU_637354	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	832.4547119140625	33	33	33	33	33	33
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.0929	25.59	NA	NA	NA	NA	NA	NA	NA	223	NA	2275.5901118248244	EU_637354	17	Agricultural areas	Permanent crops	Olive groves	230-166-000	#E6A600	ะ. สัวิวำ	832.4547119140625	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Odocnemis	Odocnemis cretensis	35.0963	25.5424	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	312	NA	38.23933432996444	EU_656237	24	Forest and semi natural areas	Forests	Coniferous forest	000-166-000	#00A600	ะ. สัวิวำ	964.60699462890625	33	33	33	33	33	33
Coleoptera	Carabidae	Carabus	Carabus banoni	35.0963	25.5424	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	312	NA	38.23933432996444	EU_656237	24	Forest and semi natural areas	Forests	Coniferous forest	000-166-000	#00A600	ะ. สัวิวำ	964.60699462890625	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Raiboscelis	Raiboscelis corvinus corvinus	35.0963	25.5424	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	312	NA	38.23933432996444	EU_656237	24	Forest and semi natural areas	Forests	Coniferous forest	000-166-000	#00A600	ะ. สัวิวำ	964.60699462890625	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus puncticollis	35.0971	26.2574	NA	NA	NA	NA	NA	NA	NA	323	NA	147.45308165500282	EU_712746	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	20.222938537597656	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.0971	26.2574	NA	NA	NA	NA	NA	NA	NA	323	NA	147.45308165500282	EU_712746	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	20.222938537597656	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.0971	26.2576	NA	NA	NA	NA	NA	NA	NA	323	NA	147.45308165500282	EU_712746	28	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Sclerophyllous vegetation	166-230-077	#A6E64D	ะ. สัวิวำ	19.317960739135742	33	33	33	33	33	33
Orthoptera	Gryllidae	Gryllomorpha	Gryllomorpha cretensis	35.0972	25.5553	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	107.56700151006179	EU_644951	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	817.9608154296875	33	33	33	33	33	33
Diplopoda	Julidae	Megaphyllum	Megaphyllum cretica	35.0972	25.5553	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	107.56700151006179	EU_644951	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	817.9608154296875	33	33	33	33	33	33
Chilopoda	Scolopendridae	Scolopendra	Scolopendra cretica	35.0972	25.5553	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	107.56700151006179	EU_644951	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	817.9608154296875	33	33	33	33	33	33
Orthoptera	Rhaphidophoridae	Dolichopoda	Dolichopoda paraskevi	35.0972	25.5553	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	107.56700151006179	EU_644951	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	817.9608154296875	33	33	33	33	33	33
Scorpiones	Euscorpiidae	Euscorpius	Euscorpius candiota	35.0972	25.5553	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	107.56700151006179	EU_644951	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	817.9608154296875	33	33	33	33	33	33
Orthoptera	Rhaphidophoridae	Troglophilus	Troglophilus spinulosus	35.0972	25.5553	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	107.56700151006179	EU_644951	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	817.9608154296875	33	33	33	33	33	33
Coleoptera	Carabidae	Carabus	Carabus banoni	35.0972	25.5553	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	107.56700151006179	EU_644951	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	817.9608154296875	33	33	33	33	33	33
Coleoptera	Tenebrionidae	Dendarus	Dendarus graecus	35.0972	25.5553	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	107.56700151006179	EU_644951	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	817.9608154296875	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Eupholidoptera	Eupholidoptera mariannae	35.0972	25.5553	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	107.56700151006179	EU_644951	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	817.9608154296875	33	33	33	33	33	33
Orthoptera	Tettigoniidae	Rhacocleis	Rhacocleis derrai	35.0972	25.5553	GR4320002	DIKTI: OROPEDIO LASITHIOU, KATHARO, SELENA, SELAKANO, CHALASMENI KORYFI	2021-12-14	GR	B	NA	ะ. สัวิวำ	242	NA	107.56700151006179	EU_644951	20	Agricultural areas	Heterogeneous agricultural areas	Complex cultivation patterns	255-230-077	#FFE64D	ะ. สัวิวำ	817.9608154296875	33	33	33	33	33	33
Coleoptera	Carabidae	Carabus	Carabus banoni	35.0977	26.2579	NA	NA	NA	NA	NA	NA	NA	321	NA	2092.2300537248793	EU_709464	26	Forest and semi natural areas	Scrub and/or herbaceous vegetation associations	Natural grasslands	204-242-077	#CCF24D	ะ. สัวิวำ	26.928781509399414	33	33	33	33	33	33
