assessmentId,internalTaxonId,scientificName,code,name,note
139118448,139069649,Heliaeschna bartelsi,1.1,Site/area protection,""
139403918,139351857,Metaphya micans,2.3,Habitat & natural process restoration,""
139403918,139351857,Metaphya micans,1.2,Resource & habitat protection,""
139403918,139351857,Metaphya micans,1.1,Site/area protection,""
139403983,139361778,Burmagomphus insularis,1.2,Resource & habitat protection,""
139403983,139361778,Burmagomphus insularis,1.1,Site/area protection,""
139403998,139365146,Heliogomphus blandulus,1.2,Resource & habitat protection,""
139403998,139365146,Heliogomphus blandulus,1.1,Site/area protection,""
139404043,139372569,Stylogomphus malayanus,1.2,Resource & habitat protection,""
139404043,139372569,Stylogomphus malayanus,1.1,Site/area protection,""
139430003,139411995,Pornothemis starrei,1.2,Resource & habitat protection,""
139430003,139411995,Pornothemis starrei,1.1,Site/area protection,""
139430058,139419869,Macromia mnemosyne,1.2,Resource & habitat protection,""
139430058,139419869,Macromia mnemosyne,1.1,Site/area protection,""
139430078,139427386,Matticnemis doi,1.2,Resource & habitat protection,""
139430078,139427386,Matticnemis doi,1.1,Site/area protection,""
141743894,153919240,Megalagrion koelense,2.3,Habitat & natural process restoration,
141743894,153919240,Megalagrion koelense,2.1,Site/area management,
141749600,141749582,Megalagrion blackburni,2.2,Invasive/problematic species control,""
141752765,159125,Megalagrion paludicola,2.3,Habitat & natural process restoration,
141752765,159125,Megalagrion paludicola,2.1,Site/area management,
141941666,138182402,Calopteryx samarcandica,1.2,Resource & habitat protection,""
141941666,138182402,Calopteryx samarcandica,4.3,Awareness & communications,""
141941666,138182402,Calopteryx samarcandica,1.1,Site/area protection,""
141941756,138183118,Davidius lunatus,4.3,Awareness & communications,""
141941756,138183118,Davidius lunatus,1.1,Site/area protection,""
141941817,138183488,Stylurus occultus,4.3,Awareness & communications,""
141941817,138183488,Stylurus occultus,1.1,Site/area protection,""
141941825,138183235,Ophiogomphus obscurus,1.2,Resource & habitat protection,""
141941825,138183235,Ophiogomphus obscurus,4.3,Awareness & communications,""
141941825,138183235,Ophiogomphus obscurus,1.1,Site/area protection,""
142390876,138182843,Sympecma gobica,4.3,Awareness & communications,""
142390881,138183313,Ophiogomphus spinicornis,1.2,Resource & habitat protection,""
142390881,138183313,Ophiogomphus spinicornis,1.1,Site/area protection,""
142390886,138183447,Shaogomphus schmidti,4.3,Awareness & communications,""
142390886,138183447,Shaogomphus schmidti,1.1,Site/area protection,""
142390891,138183503,Trigomphus nigripes,4.3,Awareness & communications,""
142390891,138183503,Trigomphus nigripes,1.1,Site/area protection,""
142390896,138183511,Sympetrum tibiale,1.2,Resource & habitat protection,""
142390896,138183511,Sympetrum tibiale,4.3,Awareness & communications,""
142390901,138183537,Platycnemis phyllopoda,4.3,Awareness & communications,""
142390901,138183537,Platycnemis phyllopoda,1.1,Site/area protection,""
142916768,138181985,Pseudocopera tokyoensis,2.2,Invasive/problematic species control,""
142916768,138181985,Pseudocopera tokyoensis,1.1,Site/area protection,""
142916905,138180332,Calopteryx japonica,2.3,Habitat & natural process restoration,""
142916927,138180487,Paracercion plagiosum,1.2,Resource & habitat protection,""
142917078,50980636,Somatochlora exuberata,1.2,Resource & habitat protection,""
142917078,50980636,Somatochlora exuberata,4.3,Awareness & communications,""
142917078,50980636,Somatochlora exuberata,1.1,Site/area protection,""
142917291,138180881,Lestes japonicus,2.3,Habitat & natural process restoration,""
142917291,138180881,Lestes japonicus,1.1,Site/area protection,""
142917667,138180919,Sympetrum croceolum,2.2,Invasive/problematic species control,""
142917667,138180919,Sympetrum croceolum,1.1,Site/area protection,""
142917681,138181719,Sympetrum kunckeli,2.2,Invasive/problematic species control,""
142917864,138181892,Sympetrum uniforme,2.2,Invasive/problematic species control,""
142917864,138181892,Sympetrum uniforme,1.2,Resource & habitat protection,""
142917864,138181892,Sympetrum uniforme,1.1,Site/area protection,""
146601760,139121086,Neurobasis subpicta,2.1,Site/area management,""
146601760,139121086,Neurobasis subpicta,5.4.3,Sub-national level,""
146601760,139121086,Neurobasis subpicta,5.4.2,National level,""
146601760,139121086,Neurobasis subpicta,1.2,Resource & habitat protection,""
146601760,139121086,Neurobasis subpicta,1.1,Site/area protection,""
146602010,122150545,Mortonagrion astamii,1.2,Resource & habitat protection,""
146602010,122150545,Mortonagrion astamii,1.1,Site/area protection,""
146602015,122209257,Euphaea cora,1.2,Resource & habitat protection,""
146602015,122209257,Euphaea cora,1.1,Site/area protection,""
146602025,122210173,Leptogomphus palawanus,1.2,Resource & habitat protection,""
146602025,122210173,Leptogomphus palawanus,1.1,Site/area protection,""
146602030,122210215,Leptogomphus semperi,1.2,Resource & habitat protection,""
146602030,122210215,Leptogomphus semperi,1.1,Site/area protection,""
146602050,122802233,Rhinocypha sanguinolenta,5.4.3,Sub-national level,""
146602050,122802233,Rhinocypha sanguinolenta,5.4.2,National level,""
146602050,122802233,Rhinocypha sanguinolenta,1.2,Resource & habitat protection,""
146602050,122802233,Rhinocypha sanguinolenta,1.1,Site/area protection,""
146602060,123529516,Telosticta paruatia,1.2,Resource & habitat protection,""
146602060,123529516,Telosticta paruatia,1.1,Site/area protection,""
146602070,139346566,Pericnemis bonita,5.4.3,Sub-national level,""
146602070,139346566,Pericnemis bonita,5.4.2,National level,""
146602070,139346566,Pericnemis bonita,1.2,Resource & habitat protection,""
146602070,139346566,Pericnemis bonita,1.1,Site/area protection,""
146602075,139346882,Pericnemis flavicornis,1.2,Resource & habitat protection,""
146602075,139346882,Pericnemis flavicornis,5.1.3,Sub-national level,""
146602075,139346882,Pericnemis flavicornis,5.1.2,National level,""
146602075,139346882,Pericnemis flavicornis,1.1,Site/area protection,""
146602080,139346947,Pericnemis incallida,5.4.3,Sub-national level,""
146602080,139346947,Pericnemis incallida,5.4.2,National level,""
146602080,139346947,Pericnemis incallida,1.2,Resource & habitat protection,""
146602080,139346947,Pericnemis incallida,1.1,Site/area protection,""
146602090,139347178,Pericnemis melansoni,1.2,Resource & habitat protection,""
146602090,139347178,Pericnemis melansoni,1.1,Site/area protection,""
146602095,139347548,Pseudagrion buenafei,5.4.3,Sub-national level,""
146602095,139347548,Pseudagrion buenafei,5.4.2,National level,""
146602095,139347548,Pseudagrion buenafei,1.2,Resource & habitat protection,""
146602095,139347548,Pseudagrion buenafei,1.1,Site/area protection,""
146602105,139351805,Stenagrion petermilleri,1.2,Resource & habitat protection,""
146602105,139351805,Stenagrion petermilleri,1.1,Site/area protection,""
146602110,139352357,Procordulia moroensis,5.4.3,Sub-national level,""
146602110,139352357,Procordulia moroensis,5.4.2,National level,""
146602110,139352357,Procordulia moroensis,1.2,Resource & habitat protection,""
146602110,139352357,Procordulia moroensis,1.1,Site/area protection,""
146602125,139366014,Heliogomphus olivaceus,1.2,Resource & habitat protection,""
146602125,139366014,Heliogomphus olivaceus,1.1,Site/area protection,""
146602130,139440885,Cyrano angustior,5.4.3,Sub-national level,""
146602130,139440885,Cyrano angustior,5.4.2,National level,""
146602140,139541671,Pandanobasis cantuga,5.4.3,Sub-national level,""
146602140,139541671,Pandanobasis cantuga,5.4.2,National level,""
146602140,139541671,Pandanobasis cantuga,1.2,Resource & habitat protection,""
146602140,139541671,Pandanobasis cantuga,1.1,Site/area protection,""
146602145,139541726,Pandanobasis curacha,5.4.3,Sub-national level,""
146602145,139541726,Pandanobasis curacha,5.4.2,National level,""
146602145,139541726,Pandanobasis curacha,1.2,Resource & habitat protection,""
146602145,139541726,Pandanobasis curacha,1.1,Site/area protection,""
146602150,139541745,Pandanobasis daku,1.2,Resource & habitat protection,""
146602150,139541745,Pandanobasis daku,1.1,Site/area protection,""
146602155,139541948,Pandanobasis mcgregori,5.4.3,Sub-national level,""
146602155,139541948,Pandanobasis mcgregori,5.4.2,National level,""
146602155,139541948,Pandanobasis mcgregori,1.2,Resource & habitat protection,""
146602155,139541948,Pandanobasis mcgregori,1.1,Site/area protection,""
146602165,139544386,Sangabasis braulitae,1.2,Resource & habitat protection,""
146602165,139544386,Sangabasis braulitae,1.1,Site/area protection,""
146602170,139544736,Sangabasis bukid,1.2,Resource & habitat protection,""
146602170,139544736,Sangabasis bukid,1.1,Site/area protection,""
146602175,139544741,Sangabasis bulba,1.2,Resource & habitat protection,""
146602175,139544741,Sangabasis bulba,1.1,Site/area protection,""
146602185,139544865,Sangabasis carmelae,1.2,Resource & habitat protection,""
146602185,139544865,Sangabasis carmelae,1.1,Site/area protection,""
146602190,139544878,Sangabasis circularis,1.2,Resource & habitat protection,""
146602190,139544878,Sangabasis circularis,1.1,Site/area protection,""
146602195,139544948,Sangabasis dentifer,1.2,Resource & habitat protection,""
146602195,139544948,Sangabasis dentifer,1.1,Site/area protection,""
146602205,139545032,Sangabasis furcata,1.2,Resource & habitat protection,""
146602205,139545032,Sangabasis furcata,1.1,Site/area protection,""
146602210,139545047,Sangabasis hamis,5.4.3,Sub-national level,""
146602210,139545047,Sangabasis hamis,5.4.2,National level,""
146602210,139545047,Sangabasis hamis,1.2,Resource & habitat protection,""
146602210,139545047,Sangabasis hamis,1.1,Site/area protection,""
146602215,139545346,Sangabasis janvantoli,1.2,Resource & habitat protection,""
146602215,139545346,Sangabasis janvantoli,1.1,Site/area protection,""
146602220,139545355,Sangabasis zamboanga,1.2,Resource & habitat protection,""
146602220,139545355,Sangabasis zamboanga,1.1,Site/area protection,""
146602245,139545680,Teinobasis hamalaineni,1.2,Resource & habitat protection,""
146602245,139545680,Teinobasis hamalaineni,1.1,Site/area protection,""
146602250,139545692,Teinobasis nigra,5.4.3,Sub-national level,""
146602250,139545692,Teinobasis nigra,5.4.2,National level,""
146602250,139545692,Teinobasis nigra,1.2,Resource & habitat protection,""
146602250,139545692,Teinobasis nigra,1.1,Site/area protection,""
146602260,139545908,Teinobasis ranee,5.4.3,Sub-national level,""
146602260,139545908,Teinobasis ranee,5.4.2,National level,""
146602260,139545908,Teinobasis ranee,1.2,Resource & habitat protection,""
146602260,139545908,Teinobasis ranee,1.1,Site/area protection,""
146602265,139546000,Teinobasis recurva,5.4.3,Sub-national level,""
146602265,139546000,Teinobasis recurva,5.4.2,National level,""
146602265,139546000,Teinobasis recurva,1.2,Resource & habitat protection,""
146602265,139546000,Teinobasis recurva,1.1,Site/area protection,""
146602270,139546034,Teinobasis rubricauda,1.2,Resource & habitat protection,""
146602270,139546034,Teinobasis rubricauda,1.1,Site/area protection,""
146602275,139546802,Teinobasis strigosa,5.4.3,Sub-national level,""
146602275,139546802,Teinobasis strigosa,5.4.2,National level,""
146602275,139546802,Teinobasis strigosa,1.2,Resource & habitat protection,""
146602275,139546802,Teinobasis strigosa,1.1,Site/area protection,""
146602280,139547001,Cyclophaea cyanifrons,1.2,Resource & habitat protection,""
146602280,139547001,Cyclophaea cyanifrons,1.1,Site/area protection,""
146602295,139548915,Diplacina guentherpetersi,1.2,Resource & habitat protection,""
146602295,139548915,Diplacina guentherpetersi,1.1,Site/area protection,""
146602300,139548970,Diplacina holgerhungeri,1.2,Resource & habitat protection,""
146602300,139548970,Diplacina holgerhungeri,1.1,Site/area protection,""
146602305,139549052,Diplacina paragua,1.2,Resource & habitat protection,""
146602305,139549052,Diplacina paragua,1.1,Site/area protection,""
146602310,139549062,Lyriothemis latro,1.2,Resource & habitat protection,""
146602310,139549062,Lyriothemis latro,1.1,Site/area protection,""
146602320,139549193,Macromia negrito,5.4.3,Sub-national level,""
146602320,139549193,Macromia negrito,5.4.2,National level,""
146602320,139549193,Macromia negrito,1.2,Resource & habitat protection,""
146602320,139549193,Macromia negrito,1.1,Site/area protection,""
146602325,139549213,Rhinagrion reinhardi,5.4.3,Sub-national level,""
146602325,139549213,Rhinagrion reinhardi,5.4.2,National level,""
146602325,139549213,Rhinagrion reinhardi,1.2,Resource & habitat protection,""
146602325,139549213,Rhinagrion reinhardi,1.1,Site/area protection,""
146602330,139549239,Rhinagrion schneideri,1.2,Resource & habitat protection,""
146602330,139549239,Rhinagrion schneideri,1.1,Site/area protection,""
146602335,139549557,Asthenocnemis linnaei,1.2,Resource & habitat protection,""
146602335,139549557,Asthenocnemis linnaei,1.1,Site/area protection,""
146602390,139560577,Igneocnemis haematopus,1.2,Resource & habitat protection,""
146602390,139560577,Igneocnemis haematopus,1.1,Site/area protection,""
146602390,139560577,Igneocnemis haematopus,5.4.2,National level,""
146602390,139560577,Igneocnemis haematopus,5.4.3,Sub-national level,""
146602395,139560702,Igneocnemis ignea,5.4.3,Sub-national level,""
146602395,139560702,Igneocnemis ignea,5.4.2,National level,""
146602395,139560702,Igneocnemis ignea,1.2,Resource & habitat protection,""
146602395,139560702,Igneocnemis ignea,1.1,Site/area protection,""
146602400,139560865,Igneocnemis incisa,1.2,Resource & habitat protection,""
146602400,139560865,Igneocnemis incisa,1.1,Site/area protection,""
146602405,139561186,Igneocnemis kaiseri,1.2,Resource & habitat protection,""
146602405,139561186,Igneocnemis kaiseri,1.1,Site/area protection,""
146602410,139561234,Igneocnemis melanops,1.2,Resource & habitat protection,""
146602410,139561234,Igneocnemis melanops,1.1,Site/area protection,""
146602415,139561436,Igneocnemis nigra,1.2,Resource & habitat protection,""
146602415,139561436,Igneocnemis nigra,1.1,Site/area protection,""
146602420,139561597,Igneocnemis odobeni,5.4.3,Sub-national level,""
146602420,139561597,Igneocnemis odobeni,5.4.2,National level,""
146602420,139561597,Igneocnemis odobeni,1.2,Resource & habitat protection,""
146602420,139561597,Igneocnemis odobeni,1.1,Site/area protection,""
146602425,139561690,Igneocnemis pistor,1.2,Resource & habitat protection,""
146602425,139561690,Igneocnemis pistor,1.1,Site/area protection,""
146602430,139561905,Igneocnemis plebeja,1.2,Resource & habitat protection,""
146602430,139561905,Igneocnemis plebeja,1.1,Site/area protection,""
146602435,139562955,Igneocnemis polilloensis,1.2,Resource & habitat protection,""
146602435,139562955,Igneocnemis polilloensis,1.1,Site/area protection,""
146602450,139563883,Igneocnemis siniae,1.2,Resource & habitat protection,""
146602450,139563883,Igneocnemis siniae,1.1,Site/area protection,""
