assessmentId,internalTaxonId,scientificName,type,text,full,value,order
64563270,173305,Hipparchia christenseni,RedListAssessors,"van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","Chris van Swaay|Irma Wynhoff|Rudi Verovnik|Martin Wiemers|Miguel López Munguira|Martina Šašić|Robert Caruana (St. Aloysius' College, Birkirkara, Malta)|Hilary Welch|Evrim Karaçetin|Katy Thompson (Butterfly Assessor)|Emilio Balletto|Ahmad Katbeh-Bader (Department of Plant Protection, Faculty of Agriculture, The University of Jordan)|Andrew Power (Nottingham University)|Dubi Benyamini (Israeli Lepidopterists' Society)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Eva Monteiro (National Museum of Natural History Portugal & Tagis)|Filip Franeta (Institute of field and vegetable crops, Novi Sad)|Guy Pe'er (UFZ Helmholtz Centre for Environmental Research & Israeli Lepidopterists' Society)|Lazaros Pamperis|Leonardo Dapporto (Oxford Brookes University)|Nikola Micevski (Macedonian Entomological Society (ENTOMAK))|Pascal Dupont (Muséum National d'Histoire Naturelle, Paris)|Patricia Garcia-Pereira (National Museum of Natural History Portugal & Tagis)|Riadh Moulai (Laboratoire de Zoologie Appliquée et d'Ecophysiologie Animale, Université de Bejaia (Algeria))|Simona Bonelli (University of Turin)|Stoyan Beshkov (National Museum of Natural History, Sofia)","1840,1892,1896,63957660,63957665,63957688,63957748,46716078,63957784,5139,63957877,63957893,5137,5621,63957927,63957946,1902,1898,63958138,63958199,63958207,63958211,4957,1894,63958217,63958221"
64563270,173305,Hipparchia christenseni,RedListEvaluators,"Black, S.","Black, S.",Scott Black (IUCN SSC Butterfly Specialist Group),5791
64563270,173305,Hipparchia christenseni,RedListContributors,"Micevski, B., Darcemont, C., John, E., Gilbert, F., Cassar, L., Tarrier, M., Ozden, O., ten Hagen, W., Romo, H., García-Barros, E., Verovnik, R., Maes, D., Verstrael, T., Warren, M. & Settele, J.","Micevski, B., Darcemont, C., John, E., Gilbert, F., Cassar, L., Tarrier, M., Ozden, O., ten Hagen, W., Romo, H., García-Barros, E., Verovnik, R., Maes, D., Verstrael, T., Warren, M. & Settele, J.","Rudi Verovnik|Dirk Maes|Theo Verstrael|Martin Warren|Josef Settele|Francis Gilbert (Butterfly Assessor)|Branko Micevski (Bird Study & Protection Society of Macedonia)|Özge Ozden (Faculty of Agricultural Sciences, European University of Lefke)|Christian Darcemont (Groupement d’Etudes Entomologiques Méditerranée (G.E.E.M.))|Eddie John (Cyprus Butterfly Study Group)|Louis Cassar (University of Malta)|Michel Tarrier|Wolfgang ten Hagen|Helena Romo (Universidad Autónoma de Madrid )|Enrique García-Barros (Universidad Autónoma de Madrid )","22613870,63960700,63960711,5623,63960736,63960743,46771011,63960752,63960756,63960773,1894,1900,1904,1906,1908"
64809060,173252,Maniola chia,RedListAssessors,"van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","Chris van Swaay|Irma Wynhoff|Rudi Verovnik|Martin Wiemers|Miguel López Munguira|Martina Šašić|Robert Caruana (St. Aloysius' College, Birkirkara, Malta)|Hilary Welch|Evrim Karaçetin|Katy Thompson (Butterfly Assessor)|Emilio Balletto|Ahmad Katbeh-Bader (Department of Plant Protection, Faculty of Agriculture, The University of Jordan)|Andrew Power (Nottingham University)|Dubi Benyamini (Israeli Lepidopterists' Society)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Eva Monteiro (National Museum of Natural History Portugal & Tagis)|Filip Franeta (Institute of field and vegetable crops, Novi Sad)|Guy Pe'er (UFZ Helmholtz Centre for Environmental Research & Israeli Lepidopterists' Society)|Lazaros Pamperis|Leonardo Dapporto (Oxford Brookes University)|Nikola Micevski (Macedonian Entomological Society (ENTOMAK))|Pascal Dupont (Muséum National d'Histoire Naturelle, Paris)|Patricia Garcia-Pereira (National Museum of Natural History Portugal & Tagis)|Riadh Moulai (Laboratoire de Zoologie Appliquée et d'Ecophysiologie Animale, Université de Bejaia (Algeria))|Simona Bonelli (University of Turin)|Stoyan Beshkov (National Museum of Natural History, Sofia)","1840,1892,1896,63957660,63957665,63957688,63957748,46716078,63957784,5139,63957877,63957893,5137,5621,63957927,63957946,1902,1898,63958138,63958199,63958207,63958211,4957,1894,63958217,63958221"
64809060,173252,Maniola chia,RedListEvaluators,"Black, S.","Black, S.",Scott Black (IUCN SSC Butterfly Specialist Group),5791
64809060,173252,Maniola chia,RedListContributors,"Micevski, B., Darcemont, C., John, E., Gilbert, F., Cassar, L., Tarrier, M., Ozden, O., ten Hagen, W., Romo, H., García-Barros, E., Verovnik, R., Maes, D., Verstrael, T., Warren, M. & Settele, J.","Micevski, B., Darcemont, C., John, E., Gilbert, F., Cassar, L., Tarrier, M., Ozden, O., ten Hagen, W., Romo, H., García-Barros, E., Verovnik, R., Maes, D., Verstrael, T., Warren, M. & Settele, J.","Rudi Verovnik|Dirk Maes|Theo Verstrael|Martin Warren|Josef Settele|Francis Gilbert (Butterfly Assessor)|Branko Micevski (Bird Study & Protection Society of Macedonia)|Özge Ozden (Faculty of Agricultural Sciences, European University of Lefke)|Christian Darcemont (Groupement d’Etudes Entomologiques Méditerranée (G.E.E.M.))|Eddie John (Cyprus Butterfly Study Group)|Louis Cassar (University of Malta)|Michel Tarrier|Wolfgang ten Hagen|Helena Romo (Universidad Autónoma de Madrid )|Enrique García-Barros (Universidad Autónoma de Madrid )","22613870,63960700,63960711,5623,63960736,63960743,46771011,63960752,63960756,63960773,1894,1900,1904,1906,1908"
64821523,173225,Pseudochazara graeca,RedListAssessors,"van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","Chris van Swaay|Irma Wynhoff|Rudi Verovnik|Martin Wiemers|Miguel López Munguira|Martina Šašić|Robert Caruana (St. Aloysius' College, Birkirkara, Malta)|Hilary Welch|Evrim Karaçetin|Katy Thompson (Butterfly Assessor)|Emilio Balletto|Ahmad Katbeh-Bader (Department of Plant Protection, Faculty of Agriculture, The University of Jordan)|Andrew Power (Nottingham University)|Dubi Benyamini (Israeli Lepidopterists' Society)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Eva Monteiro (National Museum of Natural History Portugal & Tagis)|Filip Franeta (Institute of field and vegetable crops, Novi Sad)|Guy Pe'er (UFZ Helmholtz Centre for Environmental Research & Israeli Lepidopterists' Society)|Lazaros Pamperis|Leonardo Dapporto (Oxford Brookes University)|Nikola Micevski (Macedonian Entomological Society (ENTOMAK))|Pascal Dupont (Muséum National d'Histoire Naturelle, Paris)|Patricia Garcia-Pereira (National Museum of Natural History Portugal & Tagis)|Riadh Moulai (Laboratoire de Zoologie Appliquée et d'Ecophysiologie Animale, Université de Bejaia (Algeria))|Simona Bonelli (University of Turin)|Stoyan Beshkov (National Museum of Natural History, Sofia)","1840,1892,1896,63957660,63957665,63957688,63957748,46716078,63957784,5139,63957877,63957893,5137,5621,63957927,63957946,1902,1898,63958138,63958199,63958207,63958211,4957,1894,63958217,63958221"
64821523,173225,Pseudochazara graeca,RedListEvaluators,"Black, S.","Black, S.",Scott Black (IUCN SSC Butterfly Specialist Group),5791
64821523,173225,Pseudochazara graeca,RedListContributors,"Micevski, B., Darcemont, C., John, E., Gilbert, F., Cassar, L., Tarrier, M., Ozden, O., ten Hagen, W., Romo, H., García-Barros, E., Verovnik, R., Maes, D., Verstrael, T., Warren, M. & Settele, J.","Micevski, B., Darcemont, C., John, E., Gilbert, F., Cassar, L., Tarrier, M., Ozden, O., ten Hagen, W., Romo, H., García-Barros, E., Verovnik, R., Maes, D., Verstrael, T., Warren, M. & Settele, J.","Rudi Verovnik|Dirk Maes|Theo Verstrael|Martin Warren|Josef Settele|Francis Gilbert (Butterfly Assessor)|Branko Micevski (Bird Study & Protection Society of Macedonia)|Özge Ozden (Faculty of Agricultural Sciences, European University of Lefke)|Christian Darcemont (Groupement d’Etudes Entomologiques Méditerranée (G.E.E.M.))|Eddie John (Cyprus Butterfly Study Group)|Louis Cassar (University of Malta)|Michel Tarrier|Wolfgang ten Hagen|Helena Romo (Universidad Autónoma de Madrid )|Enrique García-Barros (Universidad Autónoma de Madrid )","22613870,63960700,63960711,5623,63960736,63960743,46771011,63960752,63960756,63960773,1894,1900,1904,1906,1908"
64823983,173219,Zerynthia cretica,RedListAssessors,"van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","van Swaay, C., Wynhoff, I., Wiemers, M., Katbeh-Bader, A., Power, A., Benyamini, D., Tzirkalli, E., Balletto, E., Monteiro, E., Karaçetin, E., Franeta, F., Pe'er, G., Welch, H., Thompson, K., Pamperis, L., Dapporto, L., Šašić, M., López Munguira, M., Micevski, N., Dupont, P., Garcia-Pereira, P., Moulai, R., Caruana, R., Verovnik, R., Bonelli, S. & Beshkov, S.","Chris van Swaay|Irma Wynhoff|Rudi Verovnik|Martin Wiemers|Miguel López Munguira|Martina Šašić|Robert Caruana (St. Aloysius' College, Birkirkara, Malta)|Hilary Welch|Evrim Karaçetin|Katy Thompson (Butterfly Assessor)|Emilio Balletto|Ahmad Katbeh-Bader (Department of Plant Protection, Faculty of Agriculture, The University of Jordan)|Andrew Power (Nottingham University)|Dubi Benyamini (Israeli Lepidopterists' Society)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Eva Monteiro (National Museum of Natural History Portugal & Tagis)|Filip Franeta (Institute of field and vegetable crops, Novi Sad)|Guy Pe'er (UFZ Helmholtz Centre for Environmental Research & Israeli Lepidopterists' Society)|Lazaros Pamperis|Leonardo Dapporto (Oxford Brookes University)|Nikola Micevski (Macedonian Entomological Society (ENTOMAK))|Pascal Dupont (Muséum National d'Histoire Naturelle, Paris)|Patricia Garcia-Pereira (National Museum of Natural History Portugal & Tagis)|Riadh Moulai (Laboratoire de Zoologie Appliquée et d'Ecophysiologie Animale, Université de Bejaia (Algeria))|Simona Bonelli (University of Turin)|Stoyan Beshkov (National Museum of Natural History, Sofia)","1840,1892,1896,63957660,63957665,63957688,63957748,46716078,63957784,5139,63957877,63957893,5137,5621,63957927,63957946,1902,1898,63958138,63958199,63958207,63958211,4957,1894,63958217,63958221"
64823983,173219,Zerynthia cretica,RedListEvaluators,"Black, S.","Black, S.",Scott Black (IUCN SSC Butterfly Specialist Group),5791
64823983,173219,Zerynthia cretica,RedListContributors,"Micevski, B., Darcemont, C., John, E., Gilbert, F., Cassar, L., Tarrier, M., Ozden, O., ten Hagen, W., Romo, H., García-Barros, E., Verovnik, R., Maes, D., Verstrael, T., Warren, M. & Settele, J.","Micevski, B., Darcemont, C., John, E., Gilbert, F., Cassar, L., Tarrier, M., Ozden, O., ten Hagen, W., Romo, H., García-Barros, E., Verovnik, R., Maes, D., Verstrael, T., Warren, M. & Settele, J.","Rudi Verovnik|Dirk Maes|Theo Verstrael|Martin Warren|Josef Settele|Francis Gilbert (Butterfly Assessor)|Branko Micevski (Bird Study & Protection Society of Macedonia)|Özge Ozden (Faculty of Agricultural Sciences, European University of Lefke)|Christian Darcemont (Groupement d’Etudes Entomologiques Méditerranée (G.E.E.M.))|Eddie John (Cyprus Butterfly Study Group)|Louis Cassar (University of Malta)|Michel Tarrier|Wolfgang ten Hagen|Helena Romo (Universidad Autónoma de Madrid )|Enrique García-Barros (Universidad Autónoma de Madrid )","22613870,63960700,63960711,5623,63960736,63960743,46771011,63960752,63960756,63960773,1894,1900,1904,1906,1908"
69264218,19198691,Megachile rhodosiaca,RedListAssessors,"Dewulf, A. & Praz, C.","Dewulf, A. & Praz, C.",Alexandre Dewulf (University of Mons)|Christophe Praz (Université de Neuchâtel),"50028407,59131151"
69264218,19198691,Megachile rhodosiaca,RedListEvaluators,"Nieto, A., García, M. & Michez, D.","Nieto, A., García, M. & Michez, D.",Ana Nieto (IUCN)|Denis Michez (European Bee Specialist)|Mariana García (IUCN Global Species Programme),"212,56211724,13215558"
69638033,69637992,Chorthippus ferdinandi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
69638033,69637992,Chorthippus ferdinandi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
69638033,69637992,Chorthippus ferdinandi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
69638033,69637992,Chorthippus ferdinandi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
69668556,69668544,Ovaliptila kinzelbachi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
69668556,69668544,Ovaliptila kinzelbachi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
69668556,69668544,Ovaliptila kinzelbachi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
69668556,69668544,Ovaliptila kinzelbachi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
69668595,69668585,Ovaliptila krueperi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
69668595,69668585,Ovaliptila krueperi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
69668595,69668585,Ovaliptila krueperi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
69668595,69668585,Ovaliptila krueperi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
69668760,69668679,Ovaliptila lindbergi,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
69668760,69668679,Ovaliptila lindbergi,RedListEvaluators,"Bushell, M., Cálix, M. & Nieto, A.","Bushell, M., Cálix, M. & Nieto, A.","Ana Nieto (IUCN)|Mark Bushell (Bristol Zoo, United Kingdom)|Marta Cálix (IUCN European Red List)","42907552,84986092,212"
69668760,69668679,Ovaliptila lindbergi,RedListContributors,"Danielczak, A.","Danielczak, A.",Anja Danielczak (Trier University (Greek Orthoptera Assessor)),47462037
69668760,69668679,Ovaliptila lindbergi,RedListFacilitators,"","García, M.",Mariana García (IUCN Global Species Programme),56211724
69668802,69668788,Ovaliptila nana,RedListAssessors,"Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Willemse, L.P.M., Hochkirch, A., Kati, V., Papapavlou, K., Tzirkalli, E. & Heller, K.-G.","Axel Hochkirch (IUCN SSC Grasshopper Specialist Group / Trier University, Germany)|Luc Willemse (IUCN SSC Grasshopper Specialist Group)|Klaus-Gerhard Heller (IUCN SSC Grasshopper Specialist Group)|Elli Tzirkalli (Cyprus Butterfly Study Group & University of Ioannina)|Vassiliki Kati|Kelly Papapavlou","13985563,13179435,87583891,87583955,63957748,44830971"
