sci_name	gbifid.ids	gbifid.class	gbifid.match	gbifid.multiple_matches	gbifid.pattern_match	gbifid.uri
Papilio phorbanta	1938121	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1938121
Anthene kersteni	1925640	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1925640
Charaxes bocqueti	5128848	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5128848
Thermoniphas stempfferi	1923694	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1923694
Iolaus carolinae	10746982	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10746982
Liptena turbata	1928210	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928210
Liptena xanthostola	1928163	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928163
Aphnaeus argyrocyclus	1927413	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1927413
Iolaus paneperata	10928669	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10928669
Anthene pitmani	1925601	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1925601
Eresiomera bicolor	1921638	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1921638
Euptera ducarmei	10843546	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10843546
Toxochitona ankole	1928930	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928930
Neptis melicerta	5131591	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5131591
Tuxentius margaritaceus	10920406	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10920406
Cymothoe haynae	5132561	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5132561
Cymothoe eris	5132760	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5132760
Pontia daplidice	1920258	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1920258
Iolaus newporti	8990431	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8990431
Charaxes grahamei	5129178	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5129178
Hypolycaena nigra	1932237	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1932237
Symbrenthia hypatia	1898972	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1898972
Stugeta carpenteri	1928743	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928743
Bicyclus jefferyi	1912525	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1912525
Papilio cyproeofila	1938128	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1938128
Euploea core	5136713	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5136713
Graphium taboranus	5141147	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5141147
Hypophytala reducta	11015021	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11015021
Euphaedra crossei	1896542	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1896542
Megalopalpus simplex	1922758	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1922758
Hipparchia statilinus	8035998	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8035998
Bicyclus smithi	1912553	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1912553
Neoepitola barombiensis	1925803	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1925803
Cyrestis themire	1904887	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1904887
Eresiomera ouesso	11097204	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11097204
Lachnocnema luna	1928399	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928399
Cymothoe zenkeri	5132667	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5132667
Tuxentius carana	11080692	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11080692
Euphaedra delera	10794770	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/10794770
Mylothris continua	5137974	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5137974
Bicyclus sweadneri	1912535	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1912535
Euptera ituriensis	10780392	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10780392
Ideopsis vulgaris	1908660	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1908660
Pseudaletis dolieri	10706386	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/10706386
Uranothauma delatorum	1932897	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1932897
Ornipholidotos etoumbi	1932784	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1932784
Iolaus hemicyanus	11024552	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11024552
Erebia aethiopellus	5134788	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5134788
Alaena brainei	1931051	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1931051
Pieris brassicoides	5137885	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5137885
Abisara delicata	1935429	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1935429
Liptena modesta	1928153	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928153
Euphaedra themis	1896444	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1896444
Citrinophila unipunctata	1928620	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928620
Torbenia larseni	11103537	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11103537
Iolaus likpe	10768477	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10768477
Ornipholidotos goodgerae	8786830	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8786830
Charaxes alpinus	5129209	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5129209
Aslauga prouvosti	9907751	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/9907751
Erebia cassioides	8137978	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8137978
Cymothoe caenis	5132550	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5132550
Micropentila adelgitha	1928310	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928310
Anthene juba	1925726	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1925726
Charaxes etheocles	5129124	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5129124
Euphaedra eupalus	1896520	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1896520
Neomyrina nivea	1933076	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1933076
Tarucus legrasi	1930907	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1930907
Hewitsonia beryllina	5138217	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5138217
Arhopala agesias	1927127	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1927127
Falcuna leonensis	1922666	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1922666
Obania subvariegata	11040840	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11040840
Junonia touhilimasa	10106175	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10106175
Paracyclopia naessi	4333462	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4333462
Pilodeudorix leonina	10747983	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10747983
Delias rosenbergi	1919630	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1919630
Euthecta cooksoni	1921426	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1921426
Paradiaptomus natalensis	4331986	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4331986
Spindasis tavetensis	5139930	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5139930
Delias luctuosa	1919496	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1919496
Colotis protomedia	1920393	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1920393
Belenois anomala	1919191	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1919191
Pseudaletis ducarmei	10814895	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10814895
Euphaedra plantroui	10720820	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10720820
Spindasis kutu	5139936	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5139936
Ornipholidotos gemina	10808867	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10808867
Epitola urania	1921376	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1921376
Telipna semirufa	1933701	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1933701
Sevenia umbrina	10950178	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10950178
Leptomyrina sudanica	1922065	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1922065
Hipparchia powelli	1918629	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1918629
Larinopoda lircaea	1922165	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1922165
Neptis vingerhoedti	10797800	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10797800
Bicyclus evadne	1912528	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1912528
Anthene lusones	10937524	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10937524
Bicyclus milyas	9154685	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/9154685
Cerautola legeri	10761411	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10761411
Precis rauana	10907877	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/10907877
Neptis occidentalis	5131119	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5131119
Precis frobeniusi	1897924	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1897924
Charaxes fionae	5128678	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5128678
Arhopala anthelus	7788934	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/7788934
Ornipholidotos nbeti	10815011	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/10815011
Cethosia obscura	1904797	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1904797
Iolaus djaloni	8759102	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8759102
Leptomyrina boschi	1922060	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1922060
Mycalesis tilmara	1893607	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1893607
Neptidopsis ophione	1907399	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1907399
Sevenia occidentalium	11091203	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/11091203
Bebearia severini	10728918	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10728918
Chersonesia intermedia	1897808	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897808
Neptis quintilla	5131115	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5131115
Erebia neoridas	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Euphydryas cynthia	4535804	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/4535804
Belenois theuszi	1919212	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1919212
Micropentila ugandae	1928307	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928307
Anthene arnoldi	1925587	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1925587
Ornipholidotos congoensis	1932806	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1932806
Mimacraea maesseni	10866146	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10866146
Drupadia cindi	5140536	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5140536
Baliochila singularis	1928770	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928770
Cerautola crowleyi	8759248	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/8759248
Ornipholidotos nancy	10773638	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10773638
Erebia gorge	8047165	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/8047165
Belenois calypso	1919210	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1919210
Lachnocnema riftensis	9041116	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/9041116
Harma theobene	216	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/216
Oboronia liberiana	1929140	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1929140
Pseudaletis camarensis	10808989	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10808989
Paralucia spinifera	1928016	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928016
Eresina schmitti	10678558	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/10678558
Iolaus iasis	9208883	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/9208883
Caleta caleta	1920927	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1920927
Harpendyreus aequatorialis	1928035	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1928035
Oboronia pseudopunctatus	1929148	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1929148
Paramelita barnardi	5789902	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5789902
Paramelita flexa	5789901	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5789901
Bebearia laetitia	1904209	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1904209
Bicyclus martius	1912518	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1912518
Pseudathyma plutonica	1903666	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1903666
Apharitis nilus	9088689	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/9088689
Paranaspides lacustris	4641205	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4641205
Parantica albata	1897698	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897698
Parantica clinias	1897730	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897730
Parantica crowleyi	1897720	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897720
Parantica dannatti	1897694	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897694
Parantica davidi	1897763	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897763
Parantica garamantis	1897751	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897751
Parantica kirbyi	1897710	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897710
Parantica kuekenthali	5792062	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5792062
Parantica marcia	1897781	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897781
Parantica menadensis	1897696	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897696
Parantica milagros	1897786	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897786
Parantica nilgiriensis	1897677	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897677
Parantica philo	1897766	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1897766
Parantica phyle	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Parantica pseudomelaneus	1897743	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897743
Parantica pumila	1897731	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897731
Parantica rotundata	1897676	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897676
Parantica schoenigi	1897684	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897684
Parantica sulewattan	1897758	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897758
Parantica taprobana	1897681	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897681
Parantica tityoides	1897782	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897782
Parantica toxopei	1897771	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897771
Parantica wegneri	1897669	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897669
Parantica weiskei	1897791	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897791
Parantica timorica	1897661	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897661
Parantica dabrerai	1897701	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1897701
Paraphlebia zoe	NA	gbifid	NA due to ask=FALSE & > 1 result	TRUE	FALSE	NA
Parapinnixa affinis	2226911	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2226911
Parartemia contracta	2235068	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2235068
Pardosa diuturna	2146076	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/2146076
Parides coelus	4693831	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4693831
Parides steinbachi	4693740	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4693740
Orthetrum migratum	1428622	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428622
Procordulia jacksoniensis	1430105	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1430105
Eurysticta reevesi	1423972	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423972
Nannophya dalei	5052202	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/5052202
Eusynthemis tillyardi	1429789	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429789
Austroargiolestes calcaris	1424604	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1424604
Austrothemis nigrescens	1427864	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1427864
Nannophlebia risi	1428183	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1428183
Pseudagrion ignifer	1422939	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1422939
Hemicordulia continentalis	1429611	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429611
Austrogomphus ochraceus	1425617	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1425617
Lithosticta macra	1423965	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1423965
Nososticta coelestina	1421875	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421875
Eusynthemis netta	1429791	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429791
Hemicordulia intermedia	1429621	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429621
Archaeosynthemis leachii	4799295	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4799295
Austrogomphus amphiclitus	4799037	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4799037
Eusynthemis ursula	1429794	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1429794
Parasynthemis regina	4799287	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/4799287
Micromidia atrifrons	1430078	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1430078
Diphlebia lestoides	1427573	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1427573
Eusynthemis aurolineata	1429781	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429781
Austroaeschna multipunctata	1425128	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1425128
Microgomphus torquatus	1425549	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1425549
Caconeura risi	1421570	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421570
Chlorogomphus fraseri	1421240	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421240
Microgomphus verticalis	1425563	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1425563
Caconeura ramburi	1421567	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421567
Euphaea aspasia	1427538	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1427538
Aciagrion fasciculare	1423432	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/1423432
Calocypha laidlawi	1426774	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426774
Rhinocypha seducta	1426874	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426874
Onychogomphus kerri	1426315	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426315
Onychogomphus schmidti	1426237	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1426237
Macromia vangviengensis	1429941	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1429941
Neallogaster ornata	1421293	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421293
Neallogaster hermionae	1421292	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421292
Protosticta uncata	1421513	gbifid	found	FALSE	FALSE	https://www.gbif.org/species/1421513
Drepanosticta kruegeri	5791958	gbifid	found	TRUE	TRUE	https://www.gbif.org/species/5791958
